nombre;razon_social;tipo_sociedad;correo;id_qb;ruc;dv;nit;pago_tasa_unica;fecha_inscripcion;created_at;client_id;presidente_id;tesorero_id;secretario_id
JAICLA INTERNATIONAL INVESTMENTS, INC;JAICLA INTERNATIONAL INVESTMENTS, INC;SOCIEDADES;jgonzalez@crisapma.com;720;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
AVILA SUITE 94 CORP.;AVILA SUITE 94 CORP.;SOCIEDADES;juridico4@gmail.com;876;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SOMOS 5 FOUNDATION;SOMOS 5 FOUNDATION;SOCIEDADES;juridico4@gmail.com;868;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INVERSA 28, S.A.;INVERSA 28, S.A.;SOCIEDADES;juridico4@gmail.com;886;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
P Y T CONSULTANTS, S.A.;P Y T CONSULTANTS, S.A.;SOCIEDADES;pytconsultants@gmail.com;1390;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION LISABELLE;FUNDACION LISABELLE;FUNDACIONES;arjonamarco@gmail.com;50;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION CNC;FUNDACION CNC;FUNDACIONES;falizumo66@gmail.com;275;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ROMAJHEIC COMPANY, S.A.;ROMAJHEIC COMPANY, S.A.;SOCIEDADES;minerapuentedeplata_srl@hotmail.com;890;;0;;;;02/11/2026 7:38;af68f9b3-1318-46ba-bdb5-cceb3da4656a;;;
STAR BAY 4910 INC;STAR BAY 4910 INC;SOCIEDADES;jacobo.milgram@grupocentral21.com;420;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CABEL LED CORP.;CABEL LED CORP.;SOCIEDADES;ana.dacasa@novita.com.ve;656;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
REAL DE TOPIA, S.A.;REAL DE TOPIA, S.A.;SOCIEDADES;judithkhoudari@gmail.com;70;;0;;;;02/11/2026 7:38;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BUSINESS & PROFITS S.A.;BUSINESS & PROFITS S.A.;SOCIEDADES;nataly.zabala@agrosantamaria.com;1031;;0;;;;02/11/2026 7:38;be8597e8-a87a-4609-98f1-712a6095ff09;;;
prueba;prueba;SOCIEDADES;soporte@ancoriyasociados.onmicrosoft.com;1392;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FEN CORNUCOPIA, S. A.;FEN CORNUCOPIA, S. A.;SOCIEDADES;fencornucopia@gmail.com;551;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION K & W GISCAY;FUNDACION K & W GISCAY;FUNDACIONES;albertok@ekazipper.com;560;;0;;;;02/11/2026 7:39;200a2508-b07e-416c-abb9-a1bf184d1698;;;
FUNDACION KYS NYM;FUNDACION KYS NYM;FUNDACIONES;sofias@koscolombia.com;569;;0;;;;02/11/2026 7:39;200a2508-b07e-416c-abb9-a1bf184d1698;;;
FUNDACION INNOVANDO;FUNDACION INNOVANDO;FUNDACIONES;rami@ekazipper.com;346;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION LA PROLE;FUNDACION LA PROLE;FUNDACIONES;rami@ekazipper.com;578;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
A & F PANAMA CITY ING;A & F PANAMA CITY ING;SOCIEDADES;girao1000@hotmail.com;940;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BELEX GROUP CORP.;BELEX GROUP CORP.;SOCIEDADES;dkhoudari@gmail.com;137;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
SOGA, S.A.;SOGA, S.A.;SOCIEDADES;dkhoudari@gmail.com;66;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DANAI INVESTMENTS CORP;DANAI INVESTMENTS CORP;SOCIEDADES;genesis.gonzalez@sos94.com;1395;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION CILAVA;FUNDACION CILAVA;FUNDACIONES;dkhoudari@gmail.com;372;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INVERSIONES TOSCA SAS;INVERSIONES TOSCA SAS;SOCIEDADES;saldafra1@gmail.com;818;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ACRYGLAS;ACRYGLAS;SOCIEDADES;;934;;0;;;;02/11/2026 7:39;2a60ec41-1a66-42a6-bc99-ceaec9a25c6f;;;
AD COLOMBIA SAS;AD COLOMBIA SAS;SOCIEDADES;;571;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ADMINISTRADORA PJV, S.A.;ADMINISTRADORA PJV, S.A.;SOCIEDADES;;615;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
ADRIANA NASSAR;ADRIANA NASSAR;SOCIEDADES;;735;;0;;;;02/11/2026 7:39;8c42e0b4-7595-4c65-947e-bb14a1158da3;;;
ADVISERS GROPU INC;ADVISERS GROPU INC;SOCIEDADES;;403;;0;;;;02/11/2026 7:39;29145b85-6192-4479-8bc5-58eb45c99b55;;;
AGENCIA DE NOTICIAS DE PANAMA,S.A. ANP;AGENCIA DE NOTICIAS DE PANAMA,S.A. ANP;SOCIEDADES;gustavom@tynmagazine.com;134;;0;;;;02/11/2026 7:39;21ac8f91-38f1-4ab2-96fb-5db2d969e9d3;;;
AGRICOLA PANAVEN, S.A.;AGRICOLA PANAVEN, S.A.;SOCIEDADES;;689;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
AISAR, S.A.;AISAR, S.A.;SOCIEDADES;;14;;0;;;;02/11/2026 7:39;02767e61-1b85-4f74-834d-396531a8f2be;;;
ALAS GLOBAL SOLUTION CORP.;ALAS GLOBAL SOLUTION CORP.;SOCIEDADES;jsalgad@corpacsteel.com;230;;0;;;;02/11/2026 7:39;9e86ec83-8240-483b-b9f2-ebd67a2f38c7;;;
ALBERT COHEN;ALBERT COHEN;SOCIEDADES;cuentasporpagar@lostejidos.com;854;;0;;;;02/11/2026 7:39;adeb56a4-1379-4400-b743-184aed11c95b;;;
ALDO LANCINI SERRANO;ALDO LANCINI SERRANO;SOCIEDADES;CAPITAL BANK;696;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
ALEX BALZAC ABREGO GONZALEZ;ALEX BALZAC ABREGO GONZALEZ;SOCIEDADES;;484;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ALVINO TERCERO DE LEON ROBLES;ALVINO TERCERO DE LEON ROBLES;SOCIEDADES;CAPITAL BANK;724;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
ALVORADA EQUITIES FOUNDATION;ALVORADA EQUITIES FOUNDATION;SOCIEDADES;SADI MENEGOLO;349;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
AMERICAS BRICK CORP.;AMERICAS BRICK CORP.;SOCIEDADES;CAPITAL BRICK CORP.;331;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
ANABEL TERAN;ANABEL TERAN;SOCIEDADES;;1311;;0;;;;02/11/2026 7:39;b4dd42ae-a484-4433-88bc-40f7c3d01f76;;;
ANBEL TERAN;ANBEL TERAN;SOCIEDADES;;1312;;0;;;;02/11/2026 7:39;27a25d21-7d70-45bb-97e3-aebda5c5c565;;;
ANGELA MILOSY CARRASCO;ANGELA MILOSY CARRASCO;SOCIEDADES;;712;;0;;;;02/11/2026 7:39;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
ANVIC GROUP CORP.;ANVIC GROUP CORP.;SOCIEDADES;carlosrocos@yahoo.com;207;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ARANDANO INVESTMENT CORP;ARANDANO INVESTMENT CORP;SOCIEDADES;palbertovaldes@gmail.com;730;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ARATTI SAS NIT 900571932-3;ARATTI SAS NIT 900571932-3;SOCIEDADES;;1029;;0;;;;02/11/2026 7:39;19a2adb9-0da2-4111-ac7a-3c20a357a69c;;;
ARE23, S.A.;ARE23, S.A.;SOCIEDADES;javarare@gmail.com;640;;0;;;;02/11/2026 7:39;d4930a77-9704-4969-9c41-b84ca262f0e6;;;
AREKA INTERNATIONAL CORP.;AREKA INTERNATIONAL CORP.;SOCIEDADES;javarare@gmail.com;325;;0;;;;02/11/2026 7:39;d4930a77-9704-4969-9c41-b84ca262f0e6;;;
ASSORTED BUSINESS, INC.;ASSORTED BUSINESS, INC.;SOCIEDADES;;668;;0;;;;02/11/2026 7:39;e3251586-def7-4b1d-bddf-a91b83919a50;;;
ASTRID SOLANO;ASTRID SOLANO;SOCIEDADES;;1008;;0;;;;02/11/2026 7:39;6e6fdbb3-b2f9-4473-bbb9-c24efc43c121;;;
GOLDEN WATERFALL, INC;GOLDEN WATERFALL, INC;SOCIEDADES;william.sanchez@servicloro.com;19;;0;;;;02/11/2026 7:39;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CORPORACION AMURES, S.A.;CORPORACION AMURES, S.A.;SOCIEDADES;raymond.seurin@calyseo.com;290;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ATARAXIA UNIVERSAL .S DE RL.;ATARAXIA UNIVERSAL .S DE RL.;SOCIEDADES;adriana.rivera@thegpsgroup.com;998;;0;;;;02/11/2026 7:40;ffc3595a-4aa5-45c3-bcc3-d2e50660ea09;;;
AUTOMOTORA AUTOSTAR, S.A.;AUTOMOTORA AUTOSTAR, S.A.;SOCIEDADES;;558;;0;;;;02/11/2026 7:40;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
BARRIO CDE, S.A.;BARRIO CDE, S.A.;SOCIEDADES;;524;;0;;;;02/11/2026 7:40;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
BEJALI INVESTMENT S.A.;BEJALI INVESTMENT S.A.;SOCIEDADES;adriana.rivera@thegpsgroup.com;457;;0;;;;02/11/2026 7:40;ffc3595a-4aa5-45c3-bcc3-d2e50660ea09;;;
BELCHI, S.A.;BELCHI, S.A.;SOCIEDADES;natalia.saldarriaga@icloud.com;610;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BELEN No.71, S.A.;BELEN No.71, S.A.;SOCIEDADES;lupehlights@cwpanama.net;107;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BELFAST MANAGEMENT CORPORATION;BELFAST MANAGEMENT CORPORATION;SOCIEDADES;;492;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BERAJA RABA ENTERPRISES, S.A.;BERAJA RABA ENTERPRISES, S.A.;SOCIEDADES;ana.delgado.carrera@gmail.com;65;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BERGRUM, DANNY;BERGRUM, DANNY;SOCIEDADES;;33;;0;;;;02/11/2026 7:40;6867148e-be6d-402b-898c-cd1c261549aa;;;
BEST PANORAMA BAY 10C, S. A.;BEST PANORAMA BAY 10C, S. A.;SOCIEDADES;EHUD SHARON;150;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORAMA BAY 23-D, S. A.;BEST PANORAMA BAY 23-D, S. A.;SOCIEDADES;ram46c@013.net;199;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORAMA BAY 27-D, S. A.;BEST PANORAMA BAY 27-D, S. A.;SOCIEDADES;elibahat@gmail.com;171;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORAMA BAY 32B, S.A.;BEST PANORAMA BAY 32B, S.A.;SOCIEDADES;carlosgouvela57@hotmail.com;57;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
HOLY INTERNATIONAL DEVELOPMENT INC.;HOLY INTERNATIONAL DEVELOPMENT INC.;SOCIEDADES;yeoshua@fomenta.mx;159;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORAMA BAY 8-D, S. A.;BEST PANORAMA BAY 8-D, S. A.;SOCIEDADES;pepilla48@gmail.com;135;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST PANORMA BAY 11C, S. A.;BEST PANORMA BAY 11C, S. A.;SOCIEDADES;zlobl@premiumfa.com;142;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BEST WEDDING FOUNDATION;BEST WEDDING FOUNDATION;SOCIEDADES;;75;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BIG TRUCK TRABAJANDO S.A.;BIG TRUCK TRABAJANDO S.A.;SOCIEDADES;;422;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BITUM ASFALTOS, S.A.;BITUM ASFALTOS, S.A.;SOCIEDADES;;675;;0;;;;02/11/2026 7:40;1aed8c24-70d7-4561-9487-307a43a0cc9c;;;
BLACK TWIST INC.;BLACK TWIST INC.;SOCIEDADES;samuel_vainberg@yahoo.com;369;;0;;;;02/11/2026 7:40;aee5cd66-e2fd-4a07-a4e2-328045ce143f;;;
BLUE CASTLE FOUNDATION;BLUE CASTLE FOUNDATION;SOCIEDADES;nemojamri@yahoo.com;334;;0;;;;02/11/2026 7:40;dd8dc3d1-18a2-4b76-8a59-efcfb205d6f3;;;
BLUE JAY INTERNATIONAL INVESTMENTS;BLUE JAY INTERNATIONAL INVESTMENTS;SOCIEDADES;carlos.orduz@thegpsgroup.com;989;;0;;;;02/11/2026 7:40;ffc3595a-4aa5-45c3-bcc3-d2e50660ea09;;;
BLUE LABEL INVESTMENT, INC.;BLUE LABEL INVESTMENT, INC.;SOCIEDADES;mangabeiras5518@gmail.com;432;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BLUE PLAYA VENAO, S.A. 1;BLUE PLAYA VENAO, S.A. 1;SOCIEDADES;;1019;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BLUETRIX FOUNDATION;BLUETRIX FOUNDATION;SOCIEDADES;mangabeiras5518@gmail.com;634;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BOFUR CORPORATION;BOFUR CORPORATION;SOCIEDADES;christian@phrepresentaciones.com;1114;;0;;;;02/11/2026 7:40;d8d21a10-8720-441e-8b11-db3c6b1b53ce;;;
BOMBIX, S DE R.L.;BOMBIX, S DE R.L.;SOCIEDADES;;361;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BONORUM INVESTMENT CORP;BONORUM INVESTMENT CORP;SOCIEDADES;mangabeiras5518@gmail.com;445;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BORAMONT, S.A.;BORAMONT, S.A.;SOCIEDADES;yolandamendoza.a@gmail.com;1126;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BOX3, S.A.;BOX3, S.A.;SOCIEDADES;;630;;0;;;;02/11/2026 7:40;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BRAND SPORT PANAMA, S.A.;BRAND SPORT PANAMA, S.A.;SOCIEDADES;;710;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
BRENO BREINIS;BRENO BREINIS;SOCIEDADES;;317;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BRITISH COURT INC.;BRITISH COURT INC.;SOCIEDADES;;1249;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BRITISHS COURT INC.;BRITISHS COURT INC.;SOCIEDADES;;1250;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BRR INVERSIONES, S.A.;BRR INVERSIONES, S.A.;SOCIEDADES;elsa.bonorguez0@gmail.com;53;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BUENAVENTURA 152A, S.A.;BUENAVENTURA 152A, S.A.;SOCIEDADES;;591;;0;;;;02/11/2026 7:41;0758f781-1f5d-4128-819e-6399e4dba6a7;;;
BUFFALO DIKEMAN GROWTH PARTNERSHIP S DE;BUFFALO DIKEMAN GROWTH PARTNERSHIP S DE;SOCIEDADES;rs@szerer.com;304;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BUILDING UP COMPANY PA, S.A.;BUILDING UP COMPANY PA, S.A.;SOCIEDADES;gberditchevsky@yahoo.com.ar;715;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
BUROKA LATAM CORP.;BUROKA LATAM CORP.;SOCIEDADES;ga@pinberai.com;761;;0;;;;02/11/2026 7:41;6f06acb6-695e-48d3-b716-7ec8b2778e6b;;;
C.O.D.S. INTERNATIONAL, S.A.;C.O.D.S. INTERNATIONAL, S.A.;SOCIEDADES;;662;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CADECA, S.A.;CADECA, S.A.;SOCIEDADES;msassonc@gmail.com;106;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CALA ISLAND DEVELOPERS, CORP;CALA ISLAND DEVELOPERS, CORP;SOCIEDADES;contabilidad@sae.com.pa;809;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INMOBILIARIA GLOBAN, S.A;INMOBILIARIA GLOBAN, S.A;SOCIEDADES;;1396;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INMOBILIARIA MICAL, S.A.;INMOBILIARIA MICAL, S.A.;SOCIEDADES;marisadearco@gmail.com;1397;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
INVERSIONES DE LA  C DEL COMSUMDOR;INVERSIONES DE LA  C DEL COMSUMDOR;SOCIEDADES;;1403;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CALCE LIMITED S. DE R.L.;CALCE LIMITED S. DE R.L.;SOCIEDADES;lfgonzalez@cole-coabogados.com;313;;0;;;;02/11/2026 7:41;210baa19-9a0a-46b7-bbf4-25a6578623d3;;;
CALYPSO INVESTMENT CORP.;CALYPSO INVESTMENT CORP.;SOCIEDADES;ygordon@ancori.com;490;;0;;;;02/11/2026 7:41;2a22b7e0-973c-442b-ab16-66e3b956efd4;;;
CALYPSO INVESTMENT, CORP;CALYPSO INVESTMENT, CORP;SOCIEDADES;ygordon@ancori.com;991;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CAPITAL ASSETS CONSULTING INC.;CAPITAL ASSETS CONSULTING INC.;SOCIEDADES;mcohen@capitalbank.com.pa;298;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CAPITAL DEVELOPER GROUP CORP;CAPITAL DEVELOPER GROUP CORP;SOCIEDADES;contabilidad@sae.com.pa;787;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CAPITAL INTERNATIONAL BANK INC.;CAPITAL INTERNATIONAL BANK INC.;SOCIEDADES;;320;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Capital Investors Company PAN SA;Capital Investors Company PAN SA;SOCIEDADES;;562;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CAPITALES Y PROYECTOS S.A.S.;CAPITALES Y PROYECTOS S.A.S.;SOCIEDADES;nataly.zabala@agrosantamaria.com;839;;0;;;;02/11/2026 7:41;be8597e8-a87a-4609-98f1-712a6095ff09;;;
CARGAS LARRINAGA;CARGAS LARRINAGA;SOCIEDADES;;554;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CASA DEL TERRAPLEN, S.A.;CASA DEL TERRAPLEN, S.A.;SOCIEDADES;;674;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CASA REAL VISTA MAR, S.A.;CASA REAL VISTA MAR, S.A.;SOCIEDADES;;570;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CESAR AUGUSTO NUÑEZ;CESAR AUGUSTO NUÑEZ;SOCIEDADES;;531;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CESAR DAVID QIU DE GRACIA;CESAR DAVID QIU DE GRACIA;SOCIEDADES;;752;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CHAMEN MANAGEMENT INTERNATIONAL SERVICES CORP;CHAMEN MANAGEMENT INTERNATIONAL SERICES;SOCIEDADES;jfresco@kalomai.com;863;;0;;;;02/11/2026 7:41;1616a057-a619-45d3-bce4-657cf7faadd9;;;
CHRISTIAN HJERTHEN;CHRISTIAN HJERTHEN;SOCIEDADES;;332;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CINDY MFRANCE VEGA;CINDY MFRANCE VEGA;SOCIEDADES;;685;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CLOJOMA S.A.S.;CLOJOMA S.A.S.;SOCIEDADES;;1128;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
COGRA INVESTMENTS, INC.;COGRA INVESTMENTS, INC.;SOCIEDADES;gcohen@educaemprende.org;978;;0;;;;02/11/2026 7:41;0758f781-1f5d-4128-819e-6399e4dba6a7;;;
COIMBRA INVESTMENTS INC.;COIMBRA INVESTMENTS INC.;SOCIEDADES;saldarriagajp@outlook.com;694;;0;;;;02/11/2026 7:41;8e8cc3bc-006d-4257-b999-4b0bbe14155c;;;
COMBUSTIBLE DE TRANSIÓN ENERGÉTICA, S;COMBUSTIBLE DE TRANSIÓN ENERGÉTICA, S;SOCIEDADES;;688;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
COMERCIAL SELECTA GROUP;COMERCIAL SELECTA GROUP;SOCIEDADES;;1295;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
COMPLIANCE TECHNOLOGIES LTD. BVI;COMPLIANCE TECHNOLOGIES LTD. BVI;SOCIEDADES;laura.pawliszyn@angularlegal.com;748;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CONCRETO UNICO CENTENIAL, S.A.;CONCRETO UNICO CENTENIAL, S.A.;SOCIEDADES;;573;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CONSTRUCTORA SERVICIOS HERRERA;CONSTRUCTORA SERVICIOS HERRERA;SOCIEDADES;;515;;0;;;;02/11/2026 7:41;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
CORPORACION LAS ANTILLAS, S.A. 1;CORPORACION LAS ANTILLAS, S.A. 1;SOCIEDADES;;1002;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CORPORACION MENFIS, S.A.;CORPORACION MENFIS, S.A.;SOCIEDADES;javarare@gmail.com;406;;0;;;;02/11/2026 7:41;d4930a77-9704-4969-9c41-b84ca262f0e6;;;
CORPORACION PANORAMA BAY 8C1, S. A.;CORPORACION PANORAMA BAY 8C1, S. A.;SOCIEDADES;carlosgouveia57@hotmail.com;148;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ANEL H FLORES DE LA LASTRA;ANEL H FLORES DE LA LASTRA;SOCIEDADES;;1404;;0;;;;02/11/2026 7:41;bb578947-8bc8-498b-bc7a-5c1b8606e5de;;;
INSALUD PANAMA MEDIC, S.A.;INSALUD PANAMA MEDIC, S.A.;SOCIEDADES;fiorella.inga@insalud.pe;815;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TURMALINA CORPORATION INC;TURMALINA CORPORATION INC;SOCIEDADES;oalmanza@elpenon.pa;13972;;0;;;;02/11/2026 7:41;a6400455-2ba0-42be-a7d0-753cec885719;;;
GLOBAL DATA FUNDATION;GLOBAL DATA FUNDATION;SOCIEDADES;;1405;;0;;;;02/11/2026 7:41;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DALCO MARKETS LIMITED BVI;DALCO MARKETS LIMITED BVI;SOCIEDADES;;1407;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION JAICATTAB;FUNDACION JAICATTAB;FUNDACIONES;Mendezjess2105@hotmail.es;228;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
TRANSPORTES RAV;TRANSPORTES RAV;SOCIEDADES;;1408;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
GREEN FUTURE LAGOON FOUNDATION;GREEN FUTURE LAGOON FOUNDATION;SOCIEDADES;;1409;;0;;;;02/11/2026 7:42;ff7bf6ba-503e-44d5-8476-b28d4261b371;;;
FUNDACION MARTIN KRDJIAN;FUNDACION MARTIN KRDJIAN;FUNDACIONES;;1410;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
RETAIL PORTFOLIO INVESTMENT INC.;RETAIL PORTFOLIO INVESTMENT INC.;SOCIEDADES;juridico@unico.com.co;1411;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ARD ENGENEERING, INC;ARD ENGENEERING, INC;SOCIEDADES;;1414;;0;;;;02/11/2026 7:42;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
ARTELIZ CONSTRUCCIONES, S.A.;ARTELIZ CONSTRUCCIONES, S.A.;SOCIEDADES;;1415;;0;;;;02/11/2026 7:42;965ee360-87a6-4073-92d9-0b1e7126e7b0;;;
AUTO SERVICIO NUEVA ERA, S.A.;AUTO SERVICIO NUEVA ERA, S.A.;SOCIEDADES;;1416;;0;;;;02/11/2026 7:42;e6e0deb2-5e42-4f2d-a277-d4b487cb55ef;;;
BERNARDINO JIMENEZ;BERNARDINO JIMENEZ;SOCIEDADES;;1419;;0;;;;02/11/2026 7:42;b610aa06-e8dc-420b-8143-eb664e5ef31d;;;
